freelancer_id,project_id,skills_match,experience_years,project_budget,freelancer_rate,availability,previous_rating,interview_score,training_score,accepted
10275,52544,0.95,6,3428,56,0.803,3.35,83.0,82.5,0
10147,51373,0.666,7,8733,62,0.637,4.3,84.1,74.7,1
10293,52710,0.562,4,6575,19,0.827,2.29,32.9,39.3,1
10779,57051,0.446,4,8564,46,0.631,2.43,71.3,52.7,1
10199,51833,0.116,2,8033,57,0.565,2.63,54.7,54.4,0
10976,58813,0.17,0,4612,43,0.804,3.13,58.5,65.6,0
10747,56757,0.909,3,8439,55,0.533,3.32,86.4,49.1,0
10452,54191,0.962,1,7067,45,0.567,2.56,63.4,33.5,0
10845,57650,1.0,3,6336,40,0.593,3.71,57.3,58.3,0
10268,52479,1.0,3,6660,61,0.927,2.68,69.5,65.1,0
10907,58180,0.317,7,2004,52,0.626,3.03,65.8,62.2,0
10991,58939,1.0,3,4099,45,0.696,2.64,43.9,57.4,1
10394,53657,1.0,5,1826,66,0.645,3.99,60.9,75.8,0
10665,56021,0.793,4,3861,40,0.578,3.56,64.5,59.2,0
10341,53133,0.946,2,3644,48,0.591,3.32,59.6,74.3,0
10528,54869,0.966,8,1853,38,0.725,3.37,64.9,100.0,0
10506,54686,1.0,2,1118,61,0.644,3.52,79.3,71.4,0
10076,50731,0.353,4,2266,52,0.638,3.29,56.7,57.6,0
10391,53625,0.914,4,5708,27,0.88,1.68,47.8,34.6,0
10737,56651,0.995,1,7229,66,0.404,3.47,80.1,83.2,1
10226,52073,0.93,2,8046,71,0.666,3.56,75.1,56.8,0
10633,55769,0.534,2,6736,53,0.859,3.25,53.4,45.7,0
10855,57739,0.957,2,4939,73,0.568,3.73,88.7,74.2,1
10785,57112,1.0,3,2306,58,0.478,3.49,66.3,54.2,1
10804,57293,1.0,1,3255,50,0.954,2.47,46.0,31.6,0
10424,53934,0.835,2,4446,59,0.572,3.86,78.4,74.1,0
10336,53103,0.858,2,2809,24,0.929,2.02,47.5,19.6,0
10757,56839,1.0,4,1888,54,0.984,3.16,36.0,53.6,0
10647,55842,1.0,2,7692,49,0.599,3.26,62.0,50.3,0
10923,58334,0.837,3,5429,41,0.702,2.97,67.3,47.2,0
10651,55874,0.624,2,5828,56,0.792,2.75,76.4,59.2,0
10574,55278,0.479,5,8287,79,0.521,3.9,90.2,67.2,0
10671,56058,0.926,1,5713,38,0.571,2.7,57.8,39.3,1
10215,51982,0.819,1,6866,56,0.795,3.46,77.7,69.0,0
10328,53033,0.825,5,6342,54,0.737,2.49,62.7,45.1,1
10668,56040,0.229,4,3790,59,0.611,3.33,59.6,58.9,1
10729,56580,0.309,2,6973,21,0.698,3.0,66.6,61.7,0
10442,54100,0.475,4,6461,45,0.684,3.86,62.9,55.3,1
10231,52099,0.314,3,2178,47,0.716,3.18,49.4,26.1,0
10737,56650,0.602,4,5763,65,0.585,4.02,71.1,60.8,1
10236,52143,1.0,1,1359,63,0.692,3.09,53.6,52.8,0
10776,57025,0.282,7,2306,37,0.658,2.87,50.2,61.1,0
10304,52819,0.78,6,1892,61,0.749,4.34,95.0,90.2,0
10245,52252,0.683,6,2633,96,0.662,3.91,93.0,100.0,1
10895,58057,0.946,3,6498,62,0.613,3.11,74.0,75.8,0
10507,54701,0.52,6,5922,49,0.924,2.39,44.6,42.2,1
10152,51418,1.0,9,7591,70,0.511,4.02,87.6,76.7,0
10993,58950,0.395,0,5797,57,0.786,2.3,47.3,56.6,0
10052,50510,0.777,7,8242,43,0.546,3.81,83.0,55.1,1
10408,53781,1.0,3,8431,76,0.582,3.32,67.1,65.2,1
10836,57566,0.787,3,4191,66,0.646,3.09,64.2,64.1,0
10158,51480,1.0,6,2837,61,0.623,3.18,67.0,71.4,1
10626,55712,0.263,6,7189,35,0.568,2.71,67.0,67.8,0
10869,57865,0.989,2,931,41,0.844,2.02,51.0,38.4,0
10022,50222,0.951,4,7408,65,0.573,3.71,70.8,61.2,1
10830,57522,1.0,3,4893,61,0.634,3.06,67.7,72.3,0
10083,50790,1.0,5,8957,67,0.684,3.32,81.8,52.0,1
10440,54085,0.449,2,2933,46,0.484,3.53,84.2,78.9,0
10713,56434,0.97,2,4012,52,0.709,1.83,57.1,58.1,0
10633,55763,0.367,2,7733,54,0.611,2.69,52.2,46.3,0
10243,52214,0.577,5,1743,54,0.699,3.48,72.1,75.0,0
10442,54103,0.412,2,1655,45,0.725,3.62,62.6,51.1,1
10150,51401,0.297,1,4982,55,0.74,2.03,66.5,51.4,0
10502,54656,0.363,4,3592,72,0.644,3.92,85.4,76.8,0
10755,56824,1.0,0,6267,41,0.64,1.77,65.2,57.4,1
10372,53465,0.772,5,3026,67,0.6,3.03,64.1,54.9,1
10145,51350,0.792,3,6469,34,0.716,2.36,41.2,40.3,0
10964,58699,0.695,1,2808,54,0.596,2.98,84.3,82.1,1
10802,57263,1.0,6,4074,52,0.611,2.16,57.3,44.4,0
10080,50762,0.698,2,1806,27,0.769,2.59,57.8,29.5,0
10012,50120,1.0,1,4054,74,0.583,3.72,87.6,95.0,0
10821,57418,1.0,5,3414,57,0.569,2.78,62.2,50.1,0
10188,51748,0.34,1,8252,28,0.806,2.54,38.9,44.2,1
10919,58290,1.0,5,4577,46,0.886,3.05,63.7,59.3,1
10569,55230,0.816,3,8089,36,0.922,2.09,48.0,30.5,1
10603,55494,0.797,4,2935,60,0.6,3.8,68.1,76.0,1
10408,53784,0.567,2,3459,65,0.59,3.35,74.7,61.1,0
10131,51223,0.732,2,7727,39,0.693,1.86,18.4,36.5,1
10422,53892,0.99,4,7190,78,0.828,3.28,83.8,75.1,1
10094,50909,0.561,2,1223,51,0.769,2.56,38.8,25.4,0
10626,55711,0.207,0,4778,47,0.597,3.38,74.5,75.5,0
10060,50587,1.0,0,6081,78,0.515,4.57,91.9,100.0,0
10710,56399,1.0,3,6152,27,0.572,2.44,30.0,37.7,0
10938,58469,0.871,3,7007,48,0.925,2.14,43.1,57.1,0
10811,57346,1.0,3,5972,54,0.82,2.65,50.8,41.4,0
10478,54472,0.53,3,5915,67,0.767,3.45,70.0,68.3,0
10550,55077,0.754,5,7970,83,0.867,3.91,91.3,53.7,0
10006,50077,0.547,1,2555,66,0.699,3.48,74.9,50.3,0
10336,53099,1.0,0,7763,33,0.877,1.75,28.3,16.4,0
10984,58881,0.671,3,8494,41,0.624,2.26,41.1,65.5,0
10096,50933,0.832,4,6440,82,0.562,4.07,75.3,82.3,0
10324,52985,0.814,7,6210,77,0.575,3.68,68.2,80.6,1
10060,50583,1.0,5,2379,83,0.655,4.58,92.8,95.4,0
10894,58044,0.871,4,5938,50,0.515,3.01,75.3,53.1,0
10423,53904,0.403,6,2005,75,0.653,4.05,98.1,95.4,0
10833,57536,0.29,3,7680,32,0.753,1.41,44.1,37.7,0
10467,54355,1.0,7,6713,67,0.808,3.49,77.2,65.7,1
10744,56729,1.0,7,7379,65,0.724,3.76,78.5,71.4,1
10538,54961,0.919,4,4484,53,0.854,2.8,62.5,46.6,1
10195,51791,0.38,6,6231,60,0.709,2.65,61.3,47.4,0
10862,57818,0.61,4,5300,84,0.663,3.73,87.8,91.8,0
10918,58277,0.291,5,6904,70,0.573,3.25,72.7,61.3,0
10310,52866,1.0,1,4986,69,0.544,3.39,83.8,83.8,1
10275,52550,1.0,5,7806,55,0.8,3.28,70.9,59.3,1
10171,51579,0.286,4,2256,68,0.795,3.37,86.3,74.5,0
10345,53166,0.415,1,8997,61,0.925,3.51,67.2,84.1,1
10836,57568,1.0,0,1468,75,0.62,3.66,65.0,74.6,1
10926,58369,1.0,2,1171,60,0.834,2.73,60.9,58.9,0
10720,56508,0.644,2,2817,51,0.707,2.86,74.1,53.2,0
10233,52116,0.176,5,2306,57,0.737,2.65,52.1,62.3,0
10655,55909,0.414,3,3624,67,0.621,3.47,71.5,85.5,0
10665,56012,0.691,5,6823,53,0.654,3.33,67.8,57.0,0
10140,51314,1.0,3,2134,81,0.725,2.89,70.2,75.6,1
10861,57795,0.434,6,8387,64,0.689,4.31,76.3,85.0,1
10058,50564,0.607,3,7325,76,0.536,3.32,68.9,74.1,1
10899,58093,0.146,1,6797,16,0.835,1.63,58.7,43.4,1
10426,53949,0.645,1,8567,26,0.737,2.7,40.7,65.5,1
10643,55822,0.285,1,5851,57,0.708,2.38,41.1,50.0,0
10214,51979,0.112,4,7235,40,0.88,2.45,47.8,30.4,0
10408,53786,0.486,4,8862,65,0.657,3.56,71.7,69.8,0
10247,52267,0.542,8,2805,74,0.747,4.16,84.5,74.5,1
10030,50305,0.382,5,8384,42,0.599,2.88,51.4,62.1,1
10338,53115,0.781,3,6649,65,0.803,3.27,72.1,60.1,0
10725,56549,0.923,6,3829,61,0.675,2.96,75.1,70.0,1
10776,57032,0.692,1,6062,52,0.672,2.86,50.7,61.1,1
10469,54375,0.276,4,922,55,0.701,3.6,80.7,65.7,0
10762,56900,1.0,7,2658,61,0.7,3.61,76.3,77.7,1
10147,51374,1.0,9,7103,58,0.576,3.89,67.8,82.1,1
10313,52895,1.0,5,7917,67,0.624,3.55,82.6,59.2,0
10111,51053,0.415,1,3536,49,0.857,2.93,59.8,42.4,0
10719,56496,0.231,1,6419,49,0.779,3.11,50.8,33.3,0
10366,53401,1.0,7,5731,36,0.652,3.52,63.0,72.6,0
10159,51502,0.398,8,1131,65,0.615,3.65,75.7,68.8,0
10550,55071,0.28,6,3300,76,0.608,3.59,89.0,71.9,0
10369,53439,1.0,2,6310,45,0.68,2.67,72.3,53.1,1
10435,54044,0.513,8,5711,58,0.62,3.8,70.2,73.5,0
10115,51085,0.216,6,5728,52,0.655,3.26,71.6,57.8,0
10610,55567,0.3,1,1325,72,0.591,3.74,70.0,72.8,0
10464,54326,0.458,3,6718,65,0.634,3.03,64.8,63.8,0
10665,56023,0.54,1,2983,54,0.659,2.75,72.5,52.2,0
10996,58979,0.414,3,7736,38,0.773,2.69,28.3,17.3,1
10743,56722,0.348,3,5160,62,0.677,3.94,84.2,96.2,0
10238,52167,0.359,5,8099,89,0.729,3.74,84.5,89.4,0
10979,58827,0.347,4,5378,80,0.814,3.53,82.6,89.6,0
10341,53129,0.374,4,7167,60,0.673,2.64,66.9,67.2,0
10348,53210,0.552,0,2693,53,0.632,2.6,49.8,40.5,0
10291,52685,0.83,3,1452,35,0.779,2.34,52.3,39.7,0
10285,52629,1.0,6,8267,77,0.476,4.44,86.2,93.6,0
10851,57702,0.95,0,3914,52,0.807,2.67,53.9,44.3,0
10912,58222,0.332,2,4161,26,0.823,1.84,27.8,22.2,0
10139,51298,0.488,1,3804,38,0.67,3.6,63.1,64.4,0
10310,52861,0.464,7,1902,60,0.611,3.46,82.6,85.3,1
10466,54349,1.0,7,2533,80,0.799,3.81,96.1,86.8,1
10668,56033,1.0,4,4936,54,0.623,4.02,70.2,70.6,1
10465,54335,0.364,5,2448,70,0.567,3.65,72.6,82.9,0
10114,51079,0.403,2,6505,63,0.916,2.78,83.6,80.7,0
10637,55787,0.506,2,2209,55,0.766,2.68,58.2,54.4,0
10870,57880,0.24,7,8788,61,0.735,2.95,73.1,56.4,1
10896,58066,1.0,3,4332,42,0.844,2.2,47.9,47.8,0
10334,53081,0.211,3,1738,65,0.703,2.78,63.4,74.1,0
10003,50038,0.676,0,8362,53,0.8,3.09,62.6,69.4,1
10840,57604,0.203,4,5925,63,0.361,3.83,82.5,68.7,0
10311,52880,0.306,3,7453,53,0.662,2.93,64.0,45.9,0
10001,50020,0.978,6,900,37,0.809,3.15,45.0,51.5,0
10656,55929,0.313,5,2916,63,0.506,4.5,79.0,92.0,0
10091,50880,1.0,4,8784,60,0.553,3.76,82.9,81.7,1
10357,53297,0.364,4,5848,74,0.591,3.75,72.9,77.4,0
10115,51088,0.914,7,8753,75,0.735,3.37,67.9,58.8,0
10325,53003,0.407,1,7393,75,0.554,3.72,87.9,80.4,0
10637,55791,0.743,4,951,61,0.598,3.07,52.3,48.1,0
10056,50539,0.743,2,5420,51,0.923,2.21,43.4,43.8,0
10181,51663,1.0,3,7354,19,0.702,2.43,41.4,36.2,1
10983,58868,0.281,7,4389,45,0.646,3.09,59.3,53.9,0
10575,55283,0.242,3,6220,33,0.807,2.03,23.1,24.0,0
10642,55816,0.508,7,1712,64,0.892,3.72,92.2,92.1,1
10321,52964,1.0,1,7128,45,0.679,3.71,68.5,46.3,0
10469,54374,0.784,0,3054,76,0.658,3.52,74.7,64.1,0
10752,56801,0.896,7,5161,51,0.741,3.06,80.2,52.3,0
10269,52500,0.607,3,4402,47,0.85,1.12,46.0,18.1,0
10439,54078,0.811,0,4733,39,0.781,2.36,59.1,41.1,1
10034,50347,0.854,2,3589,50,0.769,3.15,72.5,86.1,1
10304,52821,1.0,6,1480,68,0.653,4.18,89.6,61.8,1
10318,52946,0.382,2,1740,49,0.774,3.27,89.6,62.0,0
10704,56349,0.903,3,4884,38,0.596,3.16,79.8,55.1,1
10250,52311,0.982,4,7393,66,0.749,3.06,68.4,54.9,1
10756,56831,0.167,0,4599,51,0.833,2.08,53.2,50.1,1
10188,51747,0.388,1,3489,49,0.807,2.23,39.3,44.6,0
10067,50648,0.491,4,7077,41,0.673,2.83,72.0,58.1,0
10690,56227,0.377,6,1900,58,0.813,3.09,78.7,50.1,0
10260,52405,0.99,8,5393,57,0.586,4.21,76.7,76.9,1
10581,55339,0.881,5,3348,63,0.748,2.91,78.2,80.8,0
10358,53306,0.916,1,8512,15,0.911,1.76,46.3,25.9,1
10703,56344,0.542,3,2672,43,0.536,3.01,51.5,59.3,0
10318,52945,0.76,5,2118,60,0.649,3.02,79.3,73.7,0
10358,53308,0.662,4,7701,22,0.929,1.83,37.9,28.1,1
10967,58733,0.652,4,1069,46,0.77,2.96,62.6,30.2,0
10834,57546,0.985,1,4796,38,0.74,2.76,49.4,58.5,1
10078,50744,0.298,5,8468,54,0.712,2.64,51.7,41.3,1
10078,50748,0.732,1,1154,32,0.807,3.08,39.7,57.1,0
10193,51776,0.893,4,4963,36,0.86,3.2,70.5,75.4,1
10967,58732,1.0,5,8354,47,0.704,2.87,62.0,45.6,1
10394,53659,0.798,1,8875,71,0.681,3.98,63.9,74.3,1
10111,51056,0.28,4,6338,51,0.797,2.44,65.4,44.0,0
10216,51996,0.859,4,1298,63,0.622,3.63,70.8,67.6,0
10419,53858,0.689,5,4755,44,0.797,2.85,48.1,50.2,1
10528,54863,1.0,1,1029,52,0.794,2.86,67.3,96.3,1
10195,51795,0.743,5,8002,73,0.746,3.41,50.1,49.0,0
10453,54206,0.24,7,2051,48,0.777,3.12,68.6,54.5,0
10128,51198,1.0,4,3496,70,0.66,3.95,89.9,71.5,0
10568,55225,1.0,6,1487,74,0.505,4.24,83.1,73.1,1
10775,57022,0.4,4,8983,49,0.709,3.13,69.2,52.4,1
10033,50334,0.326,2,5322,57,0.894,1.86,29.2,32.5,1
10998,58993,0.772,3,2183,42,0.766,2.95,54.8,42.4,0
10918,58284,1.0,4,3212,63,0.655,3.92,67.2,65.0,0
10114,51077,0.988,4,3268,65,0.802,3.23,70.3,81.5,0
10825,57471,0.34,1,2759,40,0.685,3.1,42.7,58.5,0
10473,54415,1.0,1,3306,35,0.646,2.53,58.8,37.0,1
10386,53593,0.943,3,5852,27,0.75,2.48,46.9,33.2,1
10759,56860,0.824,3,5914,37,0.706,2.79,65.9,48.6,1
10850,57695,0.434,3,7396,55,0.688,2.84,39.4,61.9,1
10709,56394,1.0,2,8512,36,0.876,1.53,33.4,17.4,1
10917,58274,0.094,6,2420,39,0.811,2.45,58.7,42.1,0
10341,53134,1.0,3,4111,67,0.698,3.08,60.6,69.4,0
10147,51375,1.0,4,8497,63,0.525,3.62,84.0,66.7,1
10186,51721,0.849,3,4929,79,0.631,3.94,83.9,87.4,1
10977,58819,1.0,8,7834,75,0.706,3.45,83.7,62.6,0
10730,56590,0.536,1,8202,54,0.772,2.32,60.7,76.0,1
10508,54713,0.554,0,6181,44,0.661,3.51,71.1,57.4,0
10966,58717,0.352,4,6101,51,0.765,2.78,66.7,54.8,0
10365,53384,0.31,4,5956,68,0.791,3.07,57.3,62.9,0
10433,54002,1.0,7,4354,72,0.638,4.7,90.4,70.9,1
10792,57186,0.509,5,5661,73,0.59,3.02,79.9,72.3,0
10002,50024,1.0,3,5569,63,0.87,3.78,73.2,64.0,0
10168,51570,1.0,6,5622,52,0.57,3.32,80.1,74.1,1
10916,58252,1.0,6,2298,61,0.786,2.71,86.2,55.6,0
10545,55022,1.0,2,1565,31,0.634,2.68,34.9,46.2,1
10550,55075,0.515,5,4235,73,0.789,3.61,74.8,71.1,0
10178,51643,1.0,3,2875,81,0.575,3.45,88.0,76.1,0
10275,52535,0.765,4,2657,56,0.776,2.71,80.2,54.3,0
10412,53814,0.898,1,5678,41,0.805,2.1,30.2,41.4,0
10681,56160,1.0,7,1946,53,0.686,3.74,77.7,88.2,0
10160,51510,0.819,5,6801,51,0.81,3.65,47.1,44.7,1
10397,53687,0.747,2,1831,15,0.865,1.79,35.8,27.4,0
10869,57863,0.177,3,2077,47,0.911,2.06,53.5,44.1,0
10801,57256,0.783,1,7708,27,0.772,1.34,25.9,29.7,1
10509,54719,0.826,3,1950,64,0.698,3.03,86.8,90.8,0
10484,54510,0.968,1,2197,46,0.721,2.81,70.6,49.5,0
10105,51003,0.642,4,8035,35,0.693,2.34,42.0,43.2,1
10208,51920,0.222,3,8361,56,0.916,2.0,46.4,19.6,0
10097,50941,0.467,3,3310,36,0.685,2.65,62.1,40.6,0
10076,50737,1.0,4,1809,67,0.561,4.06,58.6,65.7,0
10628,55724,0.349,2,6943,47,0.936,2.15,31.3,22.2,0
10121,51148,0.153,2,2564,41,0.735,3.33,66.0,71.0,0
10290,52679,1.0,3,3304,33,0.777,2.2,56.6,46.3,0
10165,51544,1.0,1,4079,53,0.665,3.3,60.4,85.4,0
10051,50497,0.491,6,7549,52,0.816,2.75,48.3,43.7,1
10161,51517,0.833,3,3496,63,0.501,4.07,79.4,85.6,0
10792,57189,0.428,5,5030,68,0.711,3.99,79.7,67.1,0
10090,50857,0.325,2,2872,50,0.706,3.11,69.6,66.5,0
10840,57608,0.425,2,8594,70,0.493,3.84,87.3,69.3,0
10002,50034,0.999,2,7527,66,0.714,3.74,78.3,54.3,0
10926,58367,0.347,3,4635,42,0.849,3.36,59.0,51.4,1
10004,50051,0.621,3,3338,76,0.579,4.42,84.0,69.2,0
10840,57613,0.39,4,2314,60,0.531,3.94,83.7,76.6,0
10087,50829,0.164,5,4785,65,0.921,3.3,62.8,62.5,1
10253,52338,0.877,2,2219,73,0.684,3.97,82.9,85.6,0
10268,52493,0.606,5,2026,34,0.831,2.95,66.5,61.1,0
10175,51616,1.0,3,3614,66,0.677,3.51,92.9,80.0,0
10051,50501,0.543,8,2894,54,0.671,3.27,42.3,55.0,0
10716,56459,0.488,4,6335,52,0.738,2.71,57.0,38.1,0
10645,55829,0.304,5,7207,45,0.718,2.41,70.0,61.2,1
10268,52486,1.0,3,7463,46,0.832,2.75,58.0,61.0,1
10317,52933,0.284,1,8518,48,0.702,2.8,48.3,58.5,0
10414,53827,0.806,4,8124,45,0.729,3.08,59.6,53.5,0
10772,56994,0.64,7,1964,69,0.594,2.58,87.2,72.5,0
10785,57117,0.62,7,5137,61,0.572,3.27,63.8,71.5,0
10287,52648,0.262,4,3062,40,0.707,2.3,58.9,29.5,1
10268,52484,0.293,8,4543,42,0.927,2.89,68.7,79.5,0
10257,52373,0.307,1,3755,15,0.855,2.27,53.9,31.5,0
10580,55329,0.712,3,1374,32,0.844,1.79,54.7,44.8,0
10443,54113,1.0,4,5123,66,0.58,3.59,82.5,76.8,0
10025,50246,1.0,4,1887,62,0.567,3.15,61.8,78.5,0
10014,50150,0.424,7,3829,42,0.447,3.25,90.9,74.7,0
10202,51878,0.752,0,7180,37,0.886,2.22,57.0,49.8,1
10018,50186,1.0,5,6330,70,0.767,2.98,66.7,88.4,0
10708,56383,0.917,3,8276,54,0.687,3.55,71.4,71.2,1
10576,55293,0.336,6,2331,41,0.671,2.57,31.9,20.8,0
10895,58056,1.0,6,8230,87,0.524,3.73,73.4,88.0,0
10335,53088,0.451,0,7279,58,0.684,2.39,47.0,58.0,0
10225,52064,0.165,1,6073,17,0.827,1.65,37.9,40.8,0
10857,57757,0.462,4,2181,47,0.825,2.5,50.1,62.6,1
10951,58582,0.339,3,6096,29,0.765,2.22,58.1,40.8,0
10504,54673,0.186,2,7239,41,0.964,2.87,53.3,45.4,0
10965,58711,1.0,5,8224,52,0.634,2.39,63.5,47.5,0
10949,58561,1.0,5,6077,66,0.704,2.78,73.3,62.1,1
10292,52699,0.739,6,8134,61,0.582,3.59,74.7,80.1,1
10679,56122,0.904,3,3467,66,0.529,4.08,88.7,100.0,0
10128,51196,0.793,5,4962,71,0.482,3.5,73.0,79.0,0
10682,56172,0.671,6,1307,65,0.668,3.78,58.1,57.9,0
10057,50551,0.978,4,2970,64,0.742,3.01,76.1,49.5,0
10228,52084,0.548,3,5505,50,0.599,3.52,82.1,71.1,0
10766,56937,0.424,3,6518,48,0.623,3.25,67.3,64.8,1
10001,50018,0.851,5,6381,46,0.827,2.67,45.5,46.2,0
10154,51430,0.71,6,2580,64,0.706,2.79,53.1,74.9,0
10311,52877,0.315,4,3901,33,0.767,2.1,70.8,43.3,0
10113,51072,0.625,5,1640,74,0.697,3.81,83.8,52.5,1
10925,58352,0.501,4,8565,52,0.588,3.58,70.8,81.3,0
10181,51671,1.0,2,1870,28,0.844,2.13,46.9,28.2,0
10476,54451,0.644,5,1983,66,0.724,3.1,55.7,54.2,0
10625,55702,0.679,2,8434,41,0.777,1.7,34.2,49.3,1
10409,53795,1.0,4,3820,46,0.654,2.92,46.3,52.3,1
10448,54175,0.227,2,8395,29,0.761,2.49,45.6,37.3,0
10484,54507,1.0,6,8920,63,0.795,3.34,63.3,42.8,1
10534,54935,0.903,8,3961,59,0.695,2.9,68.7,53.0,0
10623,55688,0.278,4,5471,69,0.744,3.48,75.3,57.6,0
10266,52457,0.89,4,4123,56,0.387,2.52,79.0,68.8,0
10525,54849,0.597,2,8571,65,0.708,2.71,54.4,53.8,0
10165,51551,0.264,7,8795,55,0.672,2.99,60.6,82.6,0
10771,56990,0.554,4,2703,50,0.953,3.13,74.3,47.3,0
10277,52555,0.663,1,7315,48,0.871,1.93,36.3,43.2,0
10681,56148,0.34,7,6097,51,0.654,3.26,78.0,68.2,0
10016,50169,0.177,4,2681,44,0.948,2.59,47.8,34.5,0
10522,54824,0.628,5,3292,62,0.576,3.94,82.2,77.8,1
10261,52408,1.0,6,3175,66,0.575,3.71,81.8,78.9,1
10950,58577,0.805,5,2981,43,0.599,3.16,70.9,50.3,0
10696,56283,0.16,2,6096,44,0.625,2.14,44.1,53.9,0
10957,58648,0.639,3,6288,71,0.653,2.86,82.7,68.0,0
10708,56382,0.45,4,3866,51,0.718,4.16,69.5,69.6,0
10884,57965,1.0,8,1600,57,0.671,3.43,88.7,94.6,0
10430,53972,1.0,1,6486,41,0.768,2.97,71.4,57.4,1
10542,54997,0.657,4,6569,68,0.561,3.55,80.0,75.3,0
10983,58875,0.987,5,5955,62,0.709,2.7,65.2,61.3,0
10143,51340,0.765,3,5030,57,0.901,1.83,40.3,30.5,1
10420,53871,1.0,0,3027,46,0.875,2.76,61.5,47.5,0
10076,50719,1.0,5,8621,57,0.62,2.64,65.1,71.3,0
10752,56803,0.925,9,8045,46,0.823,3.64,79.3,67.5,1
10585,55361,1.0,7,2579,75,0.67,4.2,73.9,46.2,0
10050,50488,0.572,7,6389,80,0.586,3.61,87.4,81.2,0
10609,55557,0.136,4,2669,59,0.795,2.09,61.2,53.0,0
10869,57877,0.763,3,8420,55,0.797,2.22,48.8,45.2,0
10184,51702,0.972,1,8972,37,0.844,2.45,38.7,51.9,1
10658,55954,0.273,1,1947,48,0.82,2.6,37.6,45.4,0
10851,57698,1.0,3,4231,41,0.722,2.41,51.2,43.5,0
10995,58971,0.667,1,2574,42,0.772,2.69,65.2,47.0,0
10271,52518,1.0,2,5584,63,0.849,3.57,64.1,48.3,1
10607,55534,0.846,9,8207,83,0.485,4.56,100.0,78.7,0
10470,54395,0.984,0,8556,39,0.783,1.46,33.1,21.3,1
10493,54576,0.122,5,5676,35,0.869,2.19,36.6,35.0,0
10287,52642,0.597,6,4864,21,0.931,2.8,47.9,22.8,0
10809,57338,0.766,2,3992,27,0.814,1.32,33.0,12.7,1
10423,53906,0.519,5,960,66,0.613,4.33,92.9,95.6,1
10971,58778,0.49,4,2823,41,0.702,3.12,67.6,66.9,0
10584,55352,0.747,1,4749,16,0.782,2.26,40.2,29.7,0
10279,52570,1.0,2,3815,57,0.608,2.75,69.5,61.5,1
10712,56419,0.301,2,5058,64,0.553,3.63,62.8,62.6,0
10879,57935,1.0,3,5827,52,0.632,3.76,61.1,46.4,1
10497,54609,0.524,4,4720,67,0.639,4.5,82.3,64.4,1
10035,50354,0.333,1,4214,41,0.7,1.75,42.7,46.5,0
10371,53460,0.245,4,5922,53,0.599,2.51,48.8,59.5,1
10627,55717,0.432,5,8886,68,0.67,3.65,67.8,72.0,0
10137,51278,0.258,4,5302,51,0.708,3.0,46.8,45.5,0
10270,52511,0.467,1,6199,46,0.779,1.94,47.7,38.1,0
10334,53079,0.944,5,4092,62,0.675,3.15,63.2,62.0,1
10235,52129,0.742,2,2413,25,0.949,1.94,38.9,45.5,0
10960,58673,0.218,6,8053,53,0.983,3.2,71.4,64.1,0
10110,51045,0.083,5,1175,60,0.859,3.15,52.4,66.3,0
10229,52089,0.867,5,4832,47,0.567,1.92,52.3,56.5,0
10705,56361,0.189,8,6594,37,0.874,1.85,54.8,42.2,0
10854,57728,0.78,5,7126,63,0.787,3.65,77.1,70.7,1
10423,53893,0.424,1,8706,70,0.585,4.36,87.9,92.5,0
10857,57756,1.0,5,4509,68,0.586,3.1,58.9,60.8,0
10104,50995,0.365,4,7912,37,0.85,2.36,56.7,51.8,0
10497,54602,0.587,5,2705,82,0.519,4.31,97.2,79.2,0
10047,50454,1.0,7,3827,46,0.57,3.63,79.2,86.7,1
10081,50767,0.314,6,3684,51,0.587,3.38,70.1,58.9,0
10181,51672,1.0,6,6355,29,0.827,1.81,43.3,25.3,1
10626,55708,0.741,6,7323,62,0.706,3.24,75.9,63.1,0
10567,55207,0.964,3,6180,57,0.745,2.99,70.3,54.3,0
10258,52378,0.307,8,3406,80,0.502,3.76,67.3,58.4,0
10071,50683,0.747,2,5695,49,0.674,2.95,52.6,50.0,1
10607,55539,0.628,4,6160,80,0.523,4.35,98.3,79.6,0
10542,54998,0.646,6,3382,71,0.591,3.59,81.0,87.3,0
10917,58270,0.098,2,7948,32,0.85,2.83,61.0,36.5,0
10862,57813,1.0,8,5655,77,0.771,3.49,91.0,89.3,1
10584,55351,0.455,1,3385,17,0.838,1.84,47.7,34.2,0
10306,52834,0.984,3,2134,69,0.552,3.53,68.1,46.3,0
10594,55415,0.584,2,4298,61,0.669,3.51,63.1,56.9,0
10236,52150,0.583,5,7626,59,0.706,3.18,61.5,37.5,0
10324,52987,0.488,3,2443,64,0.564,4.05,88.4,82.7,1
10861,57790,1.0,3,3904,74,0.528,3.92,75.4,100.0,0
10586,55365,0.955,3,6538,16,0.842,2.11,36.6,34.7,1
10111,51057,1.0,4,4540,56,0.757,3.11,57.9,42.4,0
10266,52456,0.977,5,8180,61,0.516,3.03,75.6,70.3,0
10865,57837,1.0,1,1393,61,0.581,3.32,61.7,55.4,0
10423,53915,1.0,6,6480,56,0.543,4.14,87.0,96.2,1
10194,51784,0.222,0,4504,26,0.874,1.8,34.9,33.2,1
10125,51176,0.627,2,8455,74,0.643,3.49,80.8,87.1,0
10508,54705,0.158,0,7203,49,0.719,2.81,69.6,49.3,0
